frameId,xa_above,xb_above,x_middle,y,ori_eventX,ori_eventY,event,milestones_before,milestones_before_ori,trail_ori,swimmerId,strokeCount,strokeDistance,x_world,speed_world,x_olympic,speed_olympic,x_personal,speed_personal,x_national,speed_national,resultS,nationality,name,age,result,world,world50,olympic,olympic50,personal,personal50,national,national50,currentLap50,averageLap,elapsed,speed,acceleration,averageSpeed,distanceSwam,distanceRemaining,distanceToLeader,estimatedCompletionTime,nextPassing,winner,reaction,diving,direction,currentLeader
203,,,13.3,0.0,205.93333333333334,1746.8333333333333,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.22305263157894736,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
204,,,13.3,0.0,203.46666666666667,1742.6666666666667,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.24021052631578949,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
205,,,13.3,0.0,201.0,1738.5,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.2573684210526316,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
206,,,13.3,0.0,198.53333333333333,1734.3333333333333,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.2745263157894737,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
207,,,13.3,0.0,196.06666666666666,1730.1666666666667,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.29168421052631577,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
208,,,13.3,0.0,193.6,1726.0,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.30884210526315786,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
209,,,13.3,0.0,191.13333333333333,1721.8333333333333,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0},{""eventX"":191.13333333333333,""eventY"":1721.8333333333333}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.326,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
210,,,13.3,0.0,188.66666666666666,1717.6666666666667,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0},{""eventX"":191.13333333333333,""eventY"":1721.8333333333333},{""eventX"":188.66666666666666,""eventY"":1717.6666666666667}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.3431578947368421,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
211,,,13.3,0.0,186.2,1713.5,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0},{""eventX"":191.13333333333333,""eventY"":1721.8333333333333},{""eventX"":188.66666666666666,""eventY"":1717.6666666666667},{""eventX"":186.2,""eventY"":1713.5}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.3603157894736842,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
212,,,13.3,0.0,183.73333333333332,1709.3333333333333,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0},{""eventX"":191.13333333333333,""eventY"":1721.8333333333333},{""eventX"":188.66666666666666,""eventY"":1717.6666666666667},{""eventX"":186.2,""eventY"":1713.5},{""eventX"":183.73333333333332,""eventY"":1709.3333333333333}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.3774736842105263,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
213,,,13.3,0.0,181.26666666666665,1705.1666666666667,interpolated,"[{""x_middle"":13.3,""y"":0.0}]","[{""eventX"":238.0,""eventY"":1801.0}]","[{""eventX"":238.0,""eventY"":1801.0},{""eventX"":235.53333333333333,""eventY"":1796.8333333333333},{""eventX"":233.06666666666666,""eventY"":1792.6666666666667},{""eventX"":230.6,""eventY"":1788.5},{""eventX"":228.13333333333333,""eventY"":1784.3333333333333},{""eventX"":225.66666666666666,""eventY"":1780.1666666666667},{""eventX"":223.2,""eventY"":1776.0},{""eventX"":220.73333333333332,""eventY"":1771.8333333333333},{""eventX"":218.26666666666665,""eventY"":1767.6666666666667},{""eventX"":215.8,""eventY"":1763.5},{""eventX"":213.33333333333334,""eventY"":1759.3333333333333},{""eventX"":210.86666666666667,""eventY"":1755.1666666666667},{""eventX"":208.4,""eventY"":1751.0},{""eventX"":205.93333333333334,""eventY"":1746.8333333333333},{""eventX"":203.46666666666667,""eventY"":1742.6666666666667},{""eventX"":201.0,""eventY"":1738.5},{""eventX"":198.53333333333333,""eventY"":1734.3333333333333},{""eventX"":196.06666666666666,""eventY"":1730.1666666666667},{""eventX"":193.6,""eventY"":1726.0},{""eventX"":191.13333333333333,""eventY"":1721.8333333333333},{""eventX"":188.66666666666666,""eventY"":1717.6666666666667},{""eventX"":186.2,""eventY"":1713.5},{""eventX"":183.73333333333332,""eventY"":1709.3333333333333},{""eventX"":181.26666666666665,""eventY"":1705.1666666666667}]",0,0,1.0582431572246975,,,,,,,,,6.52,Indonesia,MADE RITA D.M.,24,6.52,,,,,,,,,,,0.39463157894736844,2.05589161424021,0.0,0.0,0.0,13.299999999999999,0.0,,,,,,advance,0
